#tail	head	weight	pathway_name	pathway_ID	edge_type	tail_symbol	head_symbol	0	1	cv_part
P63000	Q155Q3	1	Wnt	8	physical	RAC1	DIXDC1	P63000	Q155Q3	1
P63000	O14640	1	Wnt	8	physical	RAC1	DVL1	P63000	O14640	1
P61586	Q9Y4D1	1	Wnt	8	physical	RHOA	DAAM1	P61586	Q9Y4D1	1
Q01973	P41221	1	Wnt	8	physical	ROR1	WNT5A	Q01973	P41221	1
Q01974	Q14332	1	Wnt	8	physical	ROR2	FZD2	Q01974	Q14332	1
Q01974	Q13467	1	Wnt	8	physical	ROR2	FZD5	Q01974	Q13467	1
Q01974	P04628	1	Wnt	8	physical	ROR2	WNT1	Q01974	P04628	1
Q01974	P09544	1	Wnt	8	physical	ROR2	WNT2	Q01974	P09544	1
Q01974	P56703	1	Wnt	8	physical	ROR2	WNT3	Q01974	P56703	1
Q01974	P56704	1	Wnt	8	physical	ROR2	WNT3A	Q01974	P56704	1
Q01974	Q9H1J7	1	Wnt	8	physical	ROR2	WNT5B	Q01974	Q9H1J7	1
Q2MKA7	Q9H461	1	Wnt	8	physical	RSPO1	FZD8	Q2MKA7	Q9H461	1
Q2MKA7	P04628	1	Wnt	8	physical	RSPO1	WNT1	Q2MKA7	P04628	1
Q6UXX9	P04628	1	Wnt	8	physical	RSPO2	WNT1	Q6UXX9	P04628	1
Q9BXY4	P04628	1	Wnt	8	physical	RSPO3	WNT1	Q9BXY4	P04628	1
P34925	Q9H461	1	Wnt	8	physical	RYK	FZD8	P34925	Q9H461	1
P34925	P56704	1	Wnt	8	physical	RYK	WNT3A	P34925	P56704	1
Q15047	Q9UBE8	1	Wnt	8	physical	SETDB1	NLK	Q15047	Q9UBE8	1
Q15047	P37231	1	Wnt	8	physical	SETDB1	PPARG	Q15047	P37231	1
Q8N474	P09544	1	Wnt	8	physical	SFRP1	WNT2	Q8N474	P09544	1
Q96HF1	P41221	1	Wnt	8	physical	SFRP2	WNT5A	Q96HF1	P41221	1
Q6FHJ7	O00755	1	Wnt	8	physical	SFRP4	WNT7A	Q6FHJ7	O00755	1
P15884	P35222	1	Wnt	8	physical	TCF4	CTNNB1	P15884	P35222	1
P15884	Q9UBE8	1	Wnt	8	physical	TCF4	NLK	P15884	Q9UBE8	1
Q9NQB0	Q13363	1	Wnt	8	physical	TCF7L2	CTBP1	Q9NQB0	Q13363	1
Q9Y5W5	P56704	1	Wnt	8	physical	WIF1	WNT3A	Q9Y5W5	P56704	1
Q9Y5W5	P56705	1	Wnt	8	physical	WIF1	WNT4	Q9Y5W5	P56705	1
Q9Y5W5	P41221	1	Wnt	8	physical	WIF1	WNT5A	Q9Y5W5	P41221	1
P04628	Q9UEF7	1	Wnt	8	physical	WNT1	KL	P04628	Q9UEF7	1
P04628	O75197	1	Wnt	8	physical	WNT1	LRP5	P04628	O75197	1
P04628	O75581	1	Wnt	8	physical	WNT1	LRP6	P04628	O75581	1
P04628	Q01974	1	Wnt	8	physical	WNT1	ROR2	P04628	Q01974	1
P04628	Q2MKA7	1	Wnt	8	physical	WNT1	RSPO1	P04628	Q2MKA7	1
P04628	Q6UXX9	1	Wnt	8	physical	WNT1	RSPO2	P04628	Q6UXX9	1
P04628	Q9BXY4	1	Wnt	8	physical	WNT1	RSPO3	P04628	Q9BXY4	1
P04628	P09544	1	Wnt	8	physical	WNT1	WNT2	P04628	P09544	1
O96014	P56704	1	Wnt	8	physical	WNT11	WNT3A	O96014	P56704	1
O96014	P41221	1	Wnt	8	physical	WNT11	WNT5A	O96014	P41221	1
O96014	Q9H1J7	1	Wnt	8	physical	WNT11	WNT5B	O96014	Q9H1J7	1
O96014	O00755	1	Wnt	8	physical	WNT11	WNT7A	O96014	O00755	1
P09544	Q9UP38	1	Wnt	8	physical	WNT2	FZD1	P09544	Q9UP38	1
P09544	Q01974	1	Wnt	8	physical	WNT2	ROR2	P09544	Q01974	1
P09544	Q8N474	1	Wnt	8	physical	WNT2	SFRP1	P09544	Q8N474	1
P09544	P04628	1	Wnt	8	physical	WNT2	WNT1	P09544	P04628	1
P56703	Q9UP38	1	Wnt	8	physical	WNT3	FZD1	P56703	Q9UP38	1
P56703	O75084	1	Wnt	8	physical	WNT3	FZD7	P56703	O75084	1
P56703	Q9UEF7	1	Wnt	8	physical	WNT3	KL	P56703	Q9UEF7	1
P56703	Q01974	1	Wnt	8	physical	WNT3	ROR2	P56703	Q01974	1
P56704	Q13467	1	Wnt	8	physical	WNT3A	FZD5	P56704	Q13467	1
P56704	Q9H461	1	Wnt	8	physical	WNT3A	FZD8	P56704	Q9H461	1
P56704	Q14696	1	Wnt	8	physical	WNT3A	MESDC2	P56704	Q14696	1
P56704	Q01974	1	Wnt	8	physical	WNT3A	ROR2	P56704	Q01974	1
P56704	P34925	1	Wnt	8	physical	WNT3A	RYK	P56704	P34925	1
P56704	Q9Y5W5	1	Wnt	8	physical	WNT3A	WIF1	P56704	Q9Y5W5	1
P56704	O96014	1	Wnt	8	physical	WNT3A	WNT11	P56704	O96014	1
P56704	P56705	1	Wnt	8	physical	WNT3A	WNT4	P56704	P56705	1
P56704	O00755	1	Wnt	8	physical	WNT3A	WNT7A	P56704	O00755	1
P56704	O14904	1	Wnt	8	physical	WNT3A	WNT9A	P56704	O14904	1
P56705	O60353	1	Wnt	8	physical	WNT4	FZD6	P56705	O60353	1
P56705	Q9Y5W5	1	Wnt	8	physical	WNT4	WIF1	P56705	Q9Y5W5	1
P56705	P56704	1	Wnt	8	physical	WNT4	WNT3A	P56705	P56704	1
P56705	Q9H1J7	1	Wnt	8	physical	WNT4	WNT5B	P56705	Q9H1J7	1
P56705	O00755	1	Wnt	8	physical	WNT4	WNT7A	P56705	O00755	1
P56705	O14904	1	Wnt	8	physical	WNT4	WNT9A	P56705	O14904	1
P41221	Q92765	1	Wnt	8	physical	WNT5A	FRZB	P41221	Q92765	1
P41221	Q14332	1	Wnt	8	physical	WNT5A	FZD2	P41221	Q14332	1
P41221	Q9NPG1	1	Wnt	8	physical	WNT5A	FZD3	P41221	Q9NPG1	1
P41221	P51654	1	Wnt	8	physical	WNT5A	GPC3	P41221	P51654	1
P41221	Q9UEF7	1	Wnt	8	physical	WNT5A	KL	P41221	Q9UEF7	1
P41221	Q01973	1	Wnt	8	physical	WNT5A	ROR1	P41221	Q01973	1
P41221	Q96HF1	1	Wnt	8	physical	WNT5A	SFRP2	P41221	Q96HF1	1
P41221	Q9Y5W5	1	Wnt	8	physical	WNT5A	WIF1	P41221	Q9Y5W5	1
P41221	O96014	1	Wnt	8	physical	WNT5A	WNT11	P41221	O96014	1
Q9H1J7	Q9H461	1	Wnt	8	physical	WNT5B	FZD8	Q9H1J7	Q9H461	1
Q9H1J7	Q01974	1	Wnt	8	physical	WNT5B	ROR2	Q9H1J7	Q01974	1
Q9H1J7	O96014	1	Wnt	8	physical	WNT5B	WNT11	Q9H1J7	O96014	1
Q9H1J7	P56705	1	Wnt	8	physical	WNT5B	WNT4	Q9H1J7	P56705	1
O00755	O75084	1	Wnt	8	physical	WNT7A	FZD7	O00755	O75084	1
O00755	Q6FHJ7	1	Wnt	8	physical	WNT7A	SFRP4	O00755	Q6FHJ7	1
O00755	O96014	1	Wnt	8	physical	WNT7A	WNT11	O00755	O96014	1
O00755	P56704	1	Wnt	8	physical	WNT7A	WNT3A	O00755	P56704	1
O00755	P56705	1	Wnt	8	physical	WNT7A	WNT4	O00755	P56705	1
O00755	O14904	1	Wnt	8	physical	WNT7A	WNT9A	O00755	O14904	1
P56706	Q9UP38	1	Wnt	8	physical	WNT7B	FZD1	P56706	Q9UP38	1
P56706	Q9ULW2	1	Wnt	8	physical	WNT7B	FZD10	P56706	Q9ULW2	1
O14904	P56704	1	Wnt	8	physical	WNT9A	WNT3A	O14904	P56704	1
O14904	P56705	1	Wnt	8	physical	WNT9A	WNT4	O14904	P56705	1
O14904	O00755	1	Wnt	8	physical	WNT9A	WNT7A	O14904	O00755	1
