#tail	head	KSP index
P22681	P12931	747
P22681	P46108	748
P22681	P06241	749
P22681	Q07890	750
P22681	P08631	751
P22681	P21860	752
P22681	P07948	753
P22681	Q15303	754
P22681	P43403	755
P22681	P00533	756
P22681	P10721	757
P22681	P63104	758
P22681	P01106	759
P22681	P16871	760
P22681	Q16665	761
P22681	P52333	762
P22681	P08581	763
P22681	O00459	764
P22681	P23458	765
P22681	Q06124	766
P22681	Q99665	767
Q99665	Q14765	767
P22681	P16471	768
P22681	P15260	769
P15260	Q04206	769
P22681	P42701	770
P42701	Q14765	770
P22681	P14784	771
P22681	P15509	772
P22681	O60674	773
P22681	P26992	774
P22681	P38484	775
P38484	Q04206	775
P22681	P46109	776
P22681	Q9Y4K3	777
P22681	P29597	778
P29597	P42229	778
P22681	P04629	779
P22681	P31946	780
P31946	P00519	780
P22681	P27348	781
P22681	P0CG47	782
P22681	Q96J02	783
Q96J02	Q86Y01	783
P22681	Q9Y5K6	784
Q9Y5K6	P00519	784
P22681	P08575	785
P22681	P23467	786
P22681	Q12913	787
P22681	P06239	788
P22681	P15498	789
P22681	Q13191	790
P22681	Q9Y6Q6	791
P22681	Q16827	792
P22681	P23470	793
Q12913	Q92841	794
Q92841	Q00005	794
Q00005	P05412	794
Q12913	O43561	795
O43561	P27986	795
O43561	P62993	796
O43561	P19174	797
O43561	Q13588	798
O43561	O00459	799
O43561	Q92918	800
O43561	P18031	801
O43561	P06239	802
O43561	P15498	803
O43561	Q15464	804
P16871	P42229	805
P16871	P51692	806
Q12913	P46459	807
P46459	Q9UBS5	807
P46459	P08575	808
P46459	P23467	809
P46459	Q05209	810
P46459	Q12913	811
P46459	Q16827	812
P46459	P23470	813
P49841	P16220	814
P49841	Q13469	815
P49841	O95644	816
Q13501	Q9Y6K9	817
Q9Y6K9	Q92793	817
Q9Y6K9	Q04206	818
Q9Y6K9	O14920	819
Q9Y6K9	P25963	820
P07766	P19338	821
P19338	Q13233	821
Q13233	Q04206	821
Q13233	O14920	822
Q13233	P25963	823
P19338	Q00653	824
