#tail	head	KSP index
Q9Y6K9	Q92793	701
Q9Y6K9	Q04206	702
Q9Y6K9	O14920	703
Q9Y6K9	P25963	704
Q9Y6K9	P19838	705
Q9Y6K9	Q15653	706
Q9Y6K9	P21580	707
Q13233	O14920	708
Q13233	P25963	709
Q13233	P19838	710
Q00653	Q01201	711
Q00653	Q04206	712
Q00653	P25963	713
Q00653	P19838	714
Q00653	Q15653	715
Q00653	P78347	716
Q00653	Q04864	717
Q99558	Q9Y6K9	718
Q99558	Q00653	719
Q99558	Q04206	720
Q99558	O14920	721
Q99558	P19838	722
Q99558	Q04864	723
O15264	P19838	724
P20333	Q15645	725
Q15645	P20333	725
P08238	O14920	726
P08238	P19838	727
P08238	Q15653	728
P0CG48	Q9H4L4	729
Q9H4L4	Q09472	729
Q71U36	Q00653	730
Q71U36	P25963	731
Q71U36	Q15653	732
P08670	P63104	733
P08670	Q13233	734
P08670	Q99759	735
P08670	P20333	736
P08670	Q15628	737
P08670	O43353	738
P21333	P10275	739
P21333	P27986	740
P21333	P62993	741
P21333	P00519	742
P21333	P06241	743
P21333	P63104	744
P21333	Q13233	745
P21333	Q99759	746
P21333	P63261	747
P21333	P20333	748
P21333	Q12933	749
P21333	Q9NYJ8	750
Q14164	Q04206	751
Q14164	O14920	752
Q14164	P25963	753
Q14164	Q04864	754
Q9Y4K3	Q13501	755
Q13501	Q9Y6K9	755
Q13501	O14920	756
Q16665	Q92793	757
Q16665	Q09472	758
P45983	P19838	759
P0CG48	Q9UBN7	760
Q9UBN7	Q01201	760
O43318	O95999	761
O95999	Q9Y6K9	761
O95999	Q04206	762
O95999	P19838	763
O95999	P20749	764
Q04206	O15379	765
O15379	Q04206	765
O15379	P78347	766
Q92769	P06400	767
Q92769	Q13547	768
Q92769	O75530	769
Q92769	Q04206	770
Q04206	Q15672	771
Q15672	Q04206	771
Q14790	O14920	772
Q14790	P25963	773
Q14790	P21580	774
P0CG48	P06748	775
P06748	Q13547	775
Q99759	Q04206	776
Q99759	O14920	777
Q99759	P25963	778
Q99759	Q15653	779
Q99759	Q8TAQ2	780
O43318	P27361	781
O43318	P40763	782
O43318	Q15750	783
O43318	Q99558	784
O43318	O15264	785
O43318	P08238	786
O43318	P45983	787
O43318	Q99759	788
O43318	Q02750	789
Q02750	Q96RU7	789
O43318	O15111	790
O43318	P0CG48	791
O43318	P28482	792
O43318	O14733	793
O43318	P07900	794
O43318	P53779	795
O43318	Q15759	796
O43318	Q13451	797
Q13451	Q04864	797
O43318	Q16539	798
O43318	Q92918	799
O43318	P45984	800
O43318	P53778	801
O43318	P67775	802
P67775	Q04206	802
O43318	O15105	803
O15105	Q09472	803
O43318	Q9NYJ8	804
O43318	Q8N5C8	805
O43318	Q9BXL7	806
Q9BXL7	Q9Y6K9	806
O43318	Q9Y6Q6	807
Q04206	Q92831	808
Q92831	Q92793	808
Q92831	Q09472	809
Q92831	Q04206	810
Q92793	Q9Y6K9	811
Q92793	Q04206	812
Q92793	P42224	813
P78527	P22415	814
P22415	P21580	814
Q09472	Q04206	815
Q09472	P42224	816
P46531	P19838	817
P46531	Q04864	818
P19838	Q15788	819
Q15788	Q92793	819
Q15788	P19793	820
Q15788	Q09472	821
Q15788	P19838	822
Q15788	Q92922	823
Q04206	Q96EY1	824
Q04206	P40763	825
Q04206	P01106	826
Q04206	P16871	827
Q04206	Q14790	828
Q04206	Q99759	829
Q04206	P10914	830
P10914	Q92793	830
Q04206	Q8N668	831
Q8N668	Q04206	831
Q04206	O15553	832
O15553	Q04206	832
Q04206	P30153	833
P30153	P42224	833
Q04206	Q9UN86	834
Q9UN86	Q04206	834
Q04206	O43707	835
O43707	Q04206	835
Q04206	Q04917	836
Q04917	Q04206	836
Q04206	P27348	837
Q04206	P0CG48	838
Q04206	P08107	839
P08107	Q9Y6K9	839
Q04206	P62158	840
Q04206	P01574	841
P01574	Q92793	841
Q04206	Q99731	842
Q99731	Q01201	842
Q04206	Q00403	843
Q00403	Q92793	843
Q04206	P42226	844
Q04206	Q92985	845
Q92985	Q92793	845
Q04206	Q8WUF5	846
Q8WUF5	Q04206	846
Q04206	P15336	847
P15336	Q92793	847
Q04206	O00221	848
Q04206	O95863	849
O95863	Q04206	849
Q04206	P01375	850
Q04206	P67775	851
Q04206	Q13469	852
Q13469	Q04206	852
Q04206	O95644	853
O95644	Q04206	853
Q04206	P17544	854
P17544	Q04206	854
Q04206	Q96BH1	855
Q96BH1	Q04206	855
Q04206	P14598	856
P14598	Q04206	856
Q04206	O00255	857
O00255	Q04206	857
Q04206	Q9Y2U5	858
Q9Y2U5	Q04206	858
Q04206	Q9NY61	859
Q9NY61	Q04206	859
Q04206	P23396	860
