#tail	head	edge_flux
Q9BVJ7	P62917	7.35307e-07
P32455	P10914	7.35236e-07
P32455	P14316	7.35236e-07
Q9BYG4	Q00722	7.34964e-07
Q9BYG4	Q9NQ66	7.34964e-07
Q9BYG4	Q01970	7.34964e-07
Q9BYG4	Q15147	7.34964e-07
Q9UHB7	O95402	7.34723e-07
Q9UHB7	Q9BTT4	7.34723e-07
Q9UHB7	A0JLT2	7.34723e-07
Q06418	P06241	7.34699e-07
P27635	P07947	7.34585e-07
P29016	P61769	7.34468e-07
P10828	P48443	7.34253e-07
P10828	P19793	7.34253e-07
P43243	P01106	7.34249e-07
P43243	Q99459	7.34249e-07
P43243	Q13573	7.34249e-07
P29508	P45983	7.34212e-07
Q9BXM0	P55157	7.34197e-07
Q9BXM0	O95433	7.34197e-07
Q9BXM0	Q9H2G2	7.34197e-07
P42345	Q16543	7.34170e-07
P42345	Q9BPX7	7.34170e-07
P42345	Q15019	7.34170e-07
P42345	P49841	7.34170e-07
Q8NEM2	P29353	7.34003e-07
P55957	Q07812	7.33764e-07
P55957	P99999	7.33764e-07
P55957	P31946	7.33764e-07
P55957	Q16548	7.33764e-07
P55957	Q92843	7.33764e-07
P55957	Q16611	7.33764e-07
P55957	P10415	7.33764e-07
P55957	Q07817	7.33764e-07
Q02447	P49842	7.33505e-07
Q96A00	P48729	7.33447e-07
Q96A00	P17252	7.33447e-07
Q96A00	Q02156	7.33447e-07
Q96A00	P62136	7.33447e-07
Q96A00	Q05513	7.33447e-07
Q96A00	Q15139	7.33447e-07
P10644	Q9BSF0	7.33381e-07
P10644	Q9H8W4	7.33381e-07
P10644	Q15796	7.33381e-07
P10644	O75400	7.33381e-07
P10644	Q92667	7.33381e-07
P10644	O43572	7.33381e-07
P10644	Q9ULZ3	7.33381e-07
P08069	P20936	7.33367e-07
P08069	Q6PIS1	7.33367e-07
Q92932	Q9NRR5	7.33258e-07
Q13568	P52294	7.33246e-07
Q13568	O60684	7.33246e-07
Q13568	P10914	7.33246e-07
O60437	O76027	7.33026e-07
Q9P031	Q9P286	7.32693e-07
Q9P031	O94817	7.32693e-07
Q9P031	P40337	7.32693e-07
Q9P031	Q9HAW0	7.32693e-07
Q9P031	Q9Y5V3	7.32693e-07
Q9P031	Q9Y3A3	7.32693e-07
Q9P031	Q9Y4K3	7.32693e-07
Q9P031	Q13418	7.32693e-07
Q9P031	Q12834	7.32693e-07
Q9P031	O75618	7.32693e-07
Q9P031	P49662	7.32693e-07
Q9P031	Q92956	7.32693e-07
Q9P031	Q15714	7.32693e-07
Q9P031	Q9H6Y7	7.32693e-07
P62829	P18621	7.32686e-07
P62829	P05386	7.32686e-07
P62829	P50914	7.32686e-07
P62829	P05388	7.32686e-07
P62829	Q9Y3U8	7.32686e-07
P62829	P61353	7.32686e-07
P62829	Q04206	7.32686e-07
P62829	P83881	7.32686e-07
P62829	P18077	7.32686e-07
P62829	P62424	7.32686e-07
P62829	P39023	7.32686e-07
P62829	P49207	7.32686e-07
P62829	P62910	7.32686e-07
P62829	P30050	7.32686e-07
P62829	P62913	7.32686e-07
P62829	P61513	7.32686e-07
P62829	P61254	7.32686e-07
P62829	P62917	7.32686e-07
P62829	P05387	7.32686e-07
P62829	Q92901	7.32686e-07
P62829	P62891	7.32686e-07
P62829	P62750	7.32686e-07
P62829	P62899	7.32686e-07
P62829	P26373	7.32686e-07
P62829	P36578	7.32686e-07
P62829	P63173	7.32686e-07
P62829	P47914	7.32686e-07
P62829	Q9UNX3	7.32686e-07
P62829	Q02543	7.32686e-07
P62829	P62906	7.32686e-07
P62829	P42766	7.32686e-07
P62829	P46776	7.32686e-07
P62829	P46777	7.32686e-07
P62829	P61313	7.32686e-07
P62829	P46778	7.32686e-07
P62829	P60953	7.32686e-07
P62829	P62945	7.32686e-07
P62829	P84098	7.32686e-07
P62829	P35268	7.32686e-07
P62829	Q96HC4	7.32686e-07
P62829	P83731	7.32686e-07
P62829	P18124	7.32686e-07
P62829	P27635	7.32686e-07
P62829	P62987	7.32686e-07
P62829	P40429	7.32686e-07
P62829	P62888	7.32686e-07
P62829	Q07020	7.32686e-07
P62829	P46779	7.32686e-07
P62829	P32969	7.32686e-07
P62829	P61927	7.32686e-07
P62829	Q02878	7.32686e-07
O95837	Q00722	7.32508e-07
O95837	Q9NQ66	7.32508e-07
O95837	Q15147	7.32508e-07
O95837	Q01970	7.32508e-07
P18510	P27930	7.32493e-07
P18510	P14778	7.32493e-07
P28070	Q9Y4K3	7.32441e-07
P28070	P25787	7.32441e-07
P28070	P22392	7.32441e-07
P28070	Q14164	7.32441e-07
O75376	Q13547	7.32130e-07
O75376	Q92769	7.32130e-07
Q9UIK4	Q9ULC4	7.32089e-07
Q9UIK4	P05976	7.32089e-07
Q9NY61	O95751	7.31957e-07
Q9NY61	Q15038	7.31957e-07
Q9NY61	Q99547	7.31957e-07
P30203	Q13740	7.31837e-07
P16615	Q9H3N1	7.31818e-07
Q92598	P01106	7.31724e-07
Q13671	Q15796	7.31569e-07
P31946	O43896	7.31216e-07
P31946	Q12778	7.31216e-07
P31946	P16104	7.31216e-07
P31946	P48729	7.31216e-07
P31946	Q7L7X3	7.31216e-07
P31946	P85037	7.31216e-07
P31946	Q8N122	7.31216e-07
P31946	P05783	7.31216e-07
P31946	P10636	7.31216e-07
P31946	P62258	7.31216e-07
P31946	P12931	7.31216e-07
P31946	P26651	7.31216e-07
P31946	Q15569	7.31216e-07
O15067	P40337	7.30946e-07
O15067	Q99623	7.30946e-07
O15067	Q9UBN6	7.30946e-07
O15067	O75815	7.30946e-07
O15067	Q9Y4K3	7.30946e-07
O15067	P11171	7.30946e-07
O15067	P19532	7.30946e-07
O15067	P78396	7.30946e-07
O15067	Q14164	7.30946e-07
O15067	P23508	7.30946e-07
O15067	O00141	7.30946e-07
P35580	Q04206	7.30944e-07
P35580	P25054	7.30944e-07
P35580	P61981	7.30944e-07
P35580	P62258	7.30944e-07
Q6DN90	O43187	7.30761e-07
Q6DN90	Q92985	7.30761e-07
Q6DN90	P51617	7.30761e-07
P68543	P07108	7.30749e-07
