#tail	head	edge_flux
Q15628	P23396	1.30134e-04
Q15628	Q9UHD2	1.30134e-04
Q15628	P25963	1.30134e-04
Q15628	Q14790	1.30134e-04
Q15628	Q13200	1.30134e-04
Q15628	Q14644	1.30134e-04
Q15628	O95831	1.30134e-04
Q15628	O95373	1.30134e-04
Q15628	Q92851	1.30134e-04
Q15628	Q14974	1.30134e-04
Q15628	O14920	1.30134e-04
Q15628	Q00325	1.30134e-04
Q15628	Q12933	1.30134e-04
Q15628	P0CG48	1.30134e-04
Q15628	Q13748	1.30134e-04
Q15628	Q99558	1.30134e-04
Q15628	P62158	1.30134e-04
Q15628	Q9UKB1	1.30134e-04
Q15628	P08670	1.30134e-04
Q15628	Q13490	1.30134e-04
Q15628	Q07021	1.30134e-04
Q15628	P01375	1.30134e-04
Q15628	O15397	1.30134e-04
Q15628	P63261	1.30134e-04
Q15628	Q03135	1.30134e-04
Q15628	Q14257	1.30134e-04
Q15628	P34931	1.30134e-04
P04150	Q7L5N1	1.26207e-04
P04150	Q15596	1.26207e-04
P51617	Q6SZW1	1.25385e-04
P51617	Q13158	1.25385e-04
P51617	P16298	1.25385e-04
P51617	O75643	1.25385e-04
P51617	Q8IV45	1.25385e-04
P51617	O60602	1.25385e-04
P51617	P53805	1.25385e-04
P51617	Q86WV6	1.25385e-04
P51617	O60603	1.25385e-04
P51617	Q13114	1.25385e-04
P51617	Q8NI60	1.25385e-04
P51617	Q15654	1.25385e-04
P51617	Q9H6S0	1.25385e-04
P51617	Q15306	1.25385e-04
P51617	Q5VVH5	1.25385e-04
P51617	O15111	1.25385e-04
P51617	Q05513	1.25385e-04
P51617	Q16543	1.25385e-04
P51617	P41743	1.25385e-04
P51617	P31948	1.25385e-04
P51617	P21580	1.25385e-04
P51617	P50552	1.25385e-04
P51617	Q8NG27	1.25385e-04
P51617	P59046	1.25385e-04
P51617	P25963	1.25385e-04
P51617	O95817	1.25385e-04
P51617	Q96A33	1.25385e-04
P51617	P22301	1.25385e-04
P51617	P07900	1.25385e-04
P51617	Q9Y5V3	1.25385e-04
P51617	O94826	1.25385e-04
P51617	P40763	1.25385e-04
P51617	P11142	1.25385e-04
P51617	Q13049	1.25385e-04
P51617	Q9BUZ4	1.25385e-04
P51617	O43353	1.25385e-04
P51617	Q8IXI2	1.25385e-04
P51617	O00206	1.25385e-04
P51617	P11215	1.25385e-04
P51617	Q6DN90	1.25385e-04
P51617	Q16539	1.25385e-04
P51617	P01112	1.25385e-04
P51617	P63165	1.25385e-04
P51617	Q13148	1.25385e-04
P51617	Q6IA17	1.25385e-04
P51617	Q03135	1.25385e-04
P51617	Q9H1C4	1.25385e-04
P51617	P31749	1.25385e-04
P51617	P34932	1.25385e-04
